"Id","SalePrice"
2850,277607.936530721
2851,230747.729810424
2852,230239.100521987
2853,234675.500316814
2854,144937.401695467
2855,196262.362304069
2856,198694.442214563
2857,185950.96884538
2858,201999.709737761
2859,121572.757349253
2860,118481.528343139
2861,122391.79129892
2862,181580.885206582
2863,126061.923193534
2864,221783.036139379
2865,138325.470787115
2866,143394.495133218
2867,102512.992164585
2868,101793.409702226
2869,102329.106560109
2870,125595.113261377
2871,85498.6009583869
2872,61393.7391521458
2873,108966.454411851
2874,136262.159152318
2875,117651.943191211
2876,164478.823654906
2877,142016.547538213
2878,158561.722065809
2879,139166.904209562
2880,105764.267945123
2881,150345.523211064
2882,172697.447994746
2883,181827.999964003
2884,196657.314580051
2885,188348.526427326
2886,232665.214103731
2887,96358.8280546258
2888,129536.65549239
2889,63978.5795211818
2890,79569.1912958942
2891,139662.127750933
2892,57223.4090322099
2893,87882.3565130545
2894,61992.6643290005
2895,309457.184575323
2896,261234.91050398
2897,201811.670406131
2898,153016.291184035
2899,202188.38370015
2900,158460.970718285
2901,204214.155033126
2902,205378.878300989
2903,327351.894917907
2904,355587.73593347
2905,97694.9038466589
2906,196631.831100838
2907,112661.003521862
2908,131172.214512073
2909,153606.298363487
2910,84048.5422640892
2911,88162.6131656553
2912,150304.254477945
2913,86299.9523026158
2914,85241.0742185264
2915,91995.8130249833
2916,86119.4998626706
2917,157428.520580609
2918,115644.333508506
2919,211831.782392372
