"Id","SalePrice"
2851,232468.571980364
2852,229779.063840274
2853,236473.792682269
2854,144971.973774686
2855,195500.245814202
2856,199267.365648197
2857,185956.290260326
2858,201902.49673951
2859,121433.536433288
2860,118526.623624476
2861,122139.734059789
2862,181749.834641356
2863,125657.486621243
2864,222063.539905182
2865,138452.702638956
2866,141485.875292758
2867,101706.311364287
2868,102483.544253694
2869,103144.23531045
2870,126840.815831181
2871,87171.5776071888
2872,62190.0565500536
2873,111856.826995872
2874,136257.457844844
2875,117722.397735323
2876,162592.880097062
2877,142619.589854182
2878,159859.453734979
2879,140308.821911767
2880,106502.201765463
2881,152611.189538055
2882,175622.796941925
2883,181038.642826288
2884,196045.354461472
2885,191290.638723423
2886,231173.279499626
2887,96914.7354307507
2888,128403.363189906
2889,63762.1367994059
2890,79331.1271375522
2891,140220.082715086
2892,56836.8785008228
2893,88690.3346004753
2894,61081.8763445005
2895,312684.452850277
2896,261777.900967697
2897,200706.034455255
2898,151092.939318458
2899,203637.913707272
2900,158836.720437101
2901,205523.896278394
2902,203971.226043705
2903,327018.615286777
2904,356339.005800117
2905,100212.971154279
2906,196889.196747147
2907,112791.123554453
2908,131550.547706777
2909,152597.010204418
2910,83998.4168067193
2911,87538.5624009188
2912,150582.985981096
2913,86364.433446885
2914,84601.809151594
2915,90912.9792446285
2916,86145.2532305034
2917,156177.658265522
2918,114611.586087648
2919,210333.094729176
